panoid	id	title	lat	lng	pitch	heading
viLMT0cZc_13xZYU-Lo2nQ	osutaka-no-one	Osutaka no One	36.001207	138.693497	3.39	288.38
rEbUimRUnHKVp-i2mEYiZQ	osutaka-suga-no-sawa	Osutaka Suga no sawa	36.002568	138.69385	-10.56	-62.51
CeNx_5U9akisnV6qK8rUdg	osutakaya-shokon-no-hi	Osutakaya Shokon no Hi	36.000712	138.694797	-4.01	-93.44
6_X_sNyMvqAAAAAGOzbIJA	tianhou-palace	Tianhou Palace	34.557281	117.743494	-8.66	11.45
gS4SopglojQAAAAGO0SpPg	dafudi	Dafudi	34.553756	117.747861	-6.14	103.77
VjSBOXpVQ_AAAAAGO0JlIA	zhaguan-bureau	Zhaguan Bureau	34.557065	117.744635	-12.54	4.13
3-HenALff-wAAAAGO0SorQ	fuxing-house	Fuxing House	34.559375	117.745446	-18.89	58.06
rY5ZW6S3sFUAAAAGOzOdpg	dayamen-street	Dayamen Street	34.557692	117.74251	2.69	-72.58
GU27MZHtvTsAAAAGOzOeSg	boat-shaped-street	Boat-shaped Street	34.558014	117.744235	-9.69	-169.74
Yw2IPA8-enUAAAAGOzi2rw	daosheng-liquor-shop	Daosheng Liquor Shop	34.5574	117.745895	-8.1	65.3
PSHuXct9vj0AAAAGO0JlLw	dingzi-street	Dingzi Street	34.55728	117.746562	-11.5	-6.41
tx1lZdavihIAAAAGOz7cxg	xieyu-tea-house	Xieyu Tea House	34.558148	117.743029	6.4	-182.92
-aj1sOdRLkcAAAAGOzOeUg	fufeng-mansion	Fufeng Mansion	34.557551	117.741987	-11.9	27.21
gZNnm3TBmZwAAAAGOzi2nQ	cuiping-xueguan	Cuiping Xueguan	34.558346	117.742819	-6.67	12.98
jl2u5aFyiUYAAAAGOz6tzA	taishan-palace	Taishan Palace	34.56199	117.744598	-14.0	-0.93
4csRAoX-Er8AAAAGO0T_zQ	west-gate	West Gate	34.559693	117.739961	-5.5	92.18
ZR8JTvz1CIYAAAAGOz825Q	town-house	Town House	34.560859	117.743225	-7.36	90.27
HP4UGV2ag9sAAAAGOz6tvw	yu-family-dock	Yu Family Dock	34.556937	117.746413	9.32	148.26
jA9Ru8SWN2YAAAAGOz82-g	guiwang	Guiwang	34.559728	117.740479	0.46	92.41
w5ZUDQvCF7cAAAAGOzOfnw	daqing-post-office	Daqing Post Office	34.557807	117.74649	-2.77	82.42
0kIZfcOqSWcAAAAGO0SpNw	buyun-bridge	Buyun Bridge	34.558597	118.002777	1.16	80.0
fmwokS9Em48AAAAGOzbIIw	wuxing-dock	Wuxing Dock	34.559072	117.740292	-15.99	-111.48
63O385FSDBkAAAAGOz7bmg	guandi-temple	Guandi Temple	34.556057	117.749964	-12.68	359.04
1nTTHOw4X1UAAAQfDoGa4w	ebbw-vale-rfc-wales	Ebbw Vale RFC, Wales	51.784122	-3.206436	1.69	-181.59
qEfU5f-UgA4AAAQu3_FuXQ	monaghan-rfc-ireland	Monaghan RFC, Ireland	54.26701	-7.011444	3.43	43.78
6PkP3lxCcSAAAAQu5N14jQ	jed-forest-rfc-scotland	Jed-Forest RFC, Scotland	55.492456	-2.543608	6.44	79.33
8u36ykHwttEAAAQu5NR_CA	dewsbury-moor-arlfc-england	Dewsbury Moor ARLFC, England	53.696167	-1.661388	3.02	62.42
nIMx3SnhxZEAAAQu3_D5Dg	rhiwbina-rfc-wales	Rhiwbina RFC, Wales	51.518591	-3.217951	-0.7	-60.51
zamtaL6I1VMAAAQfDpPGeQ	kirkham-grammar-school-england	Kirkham Grammar School, England	53.782392	-2.887673	10.5	79.16
0bncp3_djcgAAAQu3_Mdcg	hawick-rfc-scotland	Hawick RFC, Scotland	55.431856	-2.766098	-2.31	-196.52
p6n1gE_6mvgAAAQu3_NNxg	llangefni-rfc-wales	Llangefni RFC, Wales	53.252478	-4.310927	7.51	11.11
jxIoLIJNrmIAAAQu3_Rv3g	st-marys-college-rfc-ireland	St Mary's College RFC, Ireland	53.302611	-6.311563	0.89	-70.93
oJVU5YoJgDsAAAQfDoISKg	scarlets-rugby-wales	Scarlets Rugby, Wales	51.68209	-4.130094	2.85	-56.32
qPkVVFSkc5IAAAQfDnlrUA	dursley-rfc-england	Dursley RFC, England	51.691154	-2.384328	3.63	36.89
0kCPTKRiFlwAAAQu55HY_g	portadown-college-northern-ireland	Portadown College, Northern Ireland	54.424434	-6.426223	10.28	-33.92
rlWQwl6QCwcAAAQu5Kbf9Q	cumnock-rfc-scotland	Cumnock RFC, Scotland	55.456686	-4.278035	0.28	104.49
xQzQqSZ_SJMAAAQfDpg5ZA	wellington-college-england	Wellington College, England	51.364649	-0.813334	0.58	37.22
1dLcRaIz4xcAAAQu3_GURQ	glasgow-hutchesons-aloysians-rfc-scotland	Glasgow Hutchesons' Aloysians RFC, Scotland	55.808141	-4.281375	6.66	-74.34
BxoVLKaX7cEAAAQIt5TAvg	legislative-assembly-interior	Legislative Assembly interior	63.750181	-68.523171	4.98	151.43
rWggLjcCB5cybp9dCmCoCQ	kiilinik-high-school	Kiilinik High School	69.1185	-105.055054	-1.76	47.18
F6gjyJadIHLWyYgzYjfL_A	arctic-coast-visitor-centre	Arctic Coast Visitor Centre	69.116667	-105.044281	5.1	196.25
oieU1r7fM_y_EkkUgeyXGA	sled-dogs-taking-a-rest	Sled dogs taking a rest	63.743587	-68.523079	8.48	23.65
48L5KVLluA0kiNDAJiQIKg	road-to-apex	Road to Apex	63.738976	-68.513144	-1.26	30.86
5OS06AwMSb7qrBBzmScYEQ	cambridge-bay-shore	Cambridge Bay Shore	69.114321	-105.069538	2.05	116.95
t-QIFGGBKOOXyJyhD_W8uA	roald-amundsens-maud	Roald Amundsen's Maud	69.11894	-105.019952	7.82	298.92
2BRxiCjM_7Sdu5NyFIOr3A	tim-hortons	Tim Hortons	63.746407	-68.518179	-0.47	209.26
kyHYlp5ESjqIChX7N68j0A	original-hudson-bay-cabin	Original Hudson Bay Cabin	63.731562	-68.459641	7.09	295.65
fgC8oRb2jgvKovQUJY2kAg	st-georges-anglican-church	St. Georges Anglican Church	69.116175	-105.045654	10.55	13.49
NF1xiNotkJrP-EYFMZY3KQ	cambridge-bay-youth-recreation-complex	Cambridge Bay Youth Recreation Complex	69.11683	-105.053417	7.98	-89.82
JuPYxhIDn7DH0EE-S0CqiQ	hudson-bay-company-cabin	Hudson Bay Company cabin	69.116422	-105.044524	2.46	143.39
y9lBBmbTDzRHQT1eUSYRuA	the-arctic-closet	The Arctic Closet	69.11642	-105.049251	4.17	92.65
N_pqIlxeq95uR6Th7eAjXQ	legislative-assembly-exterior	Legislative Assembly exterior	63.750262	-68.522549	-4.36	260.98
qJVAwgkw1ImMt1YEChggLA	old-stone-church	Old Stone Church	69.117126	-105.020892	1.11	-110.46
5RLsQv3QHicbKdENcXfsRA	fishing-over-the-bridge	Fishing over the Bridge	69.127743	-105.001327	8.71	277.42
0GuMYmPaBy5WU9Z2XLf2Ig	sled-dogs	Sled dogs	63.734793	-68.515493	8.92	172.4
LvXtz2qUU-UuiQO6yqcoFA	kitikmeot-heritage-society	Kitikmeot Heritage Society	69.118154	-105.055173	1.71	260.85
oNcuJWylHrlMJDrwXGF1yQ	old-town-site	Old Town site	69.111832	-105.024969	7.82	298.92
YifoVSimWasz9OTnNyRWCg	road-to-nowhere	Road to nowhere	63.747813	-68.478752	5.06	92.77
2ww94z0yi3vdtIlBSjkofw	japanese-garden-wrocaw	Japanese Garden, Wroc≈Çaw	51.110486	17.079901	0.07	-180.73
nzbHV0c1GSBs_2qQ86d76A	sodowa-island-wroclaw	S≈Çodowa Island, Wroclaw	51.115323	17.038398	-3.87	-97.96
joMynKQaGNBcQNwzTQfCAA	aula-leopoldina	Aula Leopoldina	51.113731	17.033008	-1.69	-173.33
EkYkqtsYe8B7J2fzUQbNtA	market-square-wrocaw	Market Square, Wroc≈Çaw	51.109676	17.03027	-11.19	59.59
OcskyvcERpPKMmUXVojqUg	hochberg-chapel	Hochberg Chapel	51.112653	17.038339	-12.99	-178.19
B_b-C8S3DgGByXotkpb_zg	rectors-office-university-of-wrocaw	Rector's office (University of Wroc≈Çaw)	51.114285	17.034789	-7.42	354.01
50N4qKUO9X5afwmkc_unag	wroclaw-main-station	Wroclaw Main Station	51.099301	17.036882	-17.29	-148.46
rGoWY2CCYblGiQXoL5dvdg	ostrow-tumski-wroclaw	Ostrow Tumski, Wroclaw	51.114211	17.045512	-21.66	105.04
eeiAycvP4vjU_Br1LKL0Lw	centennial-hall	Centennial Hall	51.107017	17.077245	-26.67	101.27
Gow37t8NvmMTGl0Q-7mVIA	wroclaw-university-musem-the-mathematical-tower	Wroclaw University Musem - The "Mathematical Tower"	51.113828	17.033365	-2.99	-181.26
RKgCfFkDpXDHDova9bjMvg	copernicus-airport-wroclaw	Copernicus Airport Wroclaw	51.109685	16.880799	-7.43	-105.56
MqibBlqfP9vQOhgj54tvrQ	wroclaw-opera	Wroclaw Opera	51.105645	17.030922	-8.97	-65.98
r3tzzWXKF2qM-3oIdaWOnQ	municipal-stadium-wroclaw-1	Municipal Stadium, Wroclaw	51.141187	16.943284	-10.9	84.52
yE2_utvVIi9iNPBQDYaQyg	oratorium-marianum	Oratorium Marianum	51.113958	17.033783	-8.6	-119.3
bYC7ao7op5GwpOoQcfOAVA	jatki-wroclaw	Jatki, Wroclaw	51.112044	17.031001	-6.42	105.13
yk5XmSdF77hTgmJVU8WYew	newark-river-trent	Newark, River Trent	53.077752	-0.812914	-9.74	2.28
oYxMao43rlU4BEK2SKDcpw	grand-union-canal-cosgrove-and-wolverton	Grand Union Canal, Cosgrove and Wolverton	52.069949	-0.83581	-9.27	140.97
z0QkSwpizQLzccmZLiVmYA	river-stort-harlow	River Stort, Harlow	51.788785	0.113014	-5.01	83.88
Rs1p7NhAZdgjODqBI_NR-g	grand-union-canal-watford	Grand Union Canal, Watford	51.655053	-0.427794	-7.51	16.15
fdIzsid32g2BuP8AMVnPCA	bugsworth-basin	Bugsworth Basin	53.335505	-1.971889	13.38	109.58
OuyUEJJA6c1M6poH9Zb6rA	kennet-avon-canal-newbury	Kennet & Avon Canal, Newbury	51.402862	-1.313727	-7.95	63.2
xHT2hLh28YASzcKDLdeOQA	stoke-bruerne-grand-union-canal	Stoke Bruerne, Grand Union Canal	52.139209	-0.912263	-7.55	-62.06
Zs4BKKRm0TtHYth2Oja7Pg	bradford-on-avon-wharf	Bradford-on-Avon Wharf	51.339321	-2.251546	-1.98	-43.21
3fGIsxWnXxKTaghgNhJO2Q	marsworth-reservoir	Marsworth Reservoir	51.815192	-0.666018	-10.03	28.61
GlbJkFiRFLNaFXFBn-aO9g	kennet-avon-canal-pewsey	Kennet & Avon Canal, Pewsey	51.349283	-1.779315	-6.27	-68.44
d0Zn-tnxbemZD1q0U59G1A	hebden-bridge	Hebden Bridge	53.739669	-2.009532	3.99	105.27
K4z5tBPEbeG-3BbN4wRLfQ	market-harborough	Market Harborough	52.484298	-0.932718	-2.79	46.13
gVS9s_F4D3pnVzDHPNNrFw	river-avon	River Avon	51.381875	-2.349114	-3.66	21.42
ZHlWnjQQB0gY8YlVrIuteg	pontcysyllte-aqueduct	Pontcysyllte Aqueduct	52.970502	-3.087786	-3.11	144.95
We-8E92nTEnGgfvakZXsfg	falls-river-abel-tasman-coast-track	Falls River, Abel Tasman Coast Track	1.303906	103.895106	6.22	13.84
VhVNzO43KIL5obOKSeqwwA	grand-union-canal-apsley	Grand Union Canal, Apsley	51.735789	-0.462682	-8.93	134.1
ZeWIYWTGsjLY1Ei40IWglw	oxford-canal-banbury	Oxford Canal, Banbury	52.064372	-1.334562	-0.06	-209.76
XaYHwH7cjU_jeqk0H8CEcA	portland-basin	Portland Basin	53.483045	-2.098324	-6.58	-139.58
IIb42dZyqwWj3iyrMN5SpQ	regents-canal-little-venice	Regent's Canal, Little Venice	51.520991	-0.182456	0.04	40.24
ZLCcJwIzkPl3moVkr4lZPg	aldermaston-wharf	Aldermaston Wharf	51.400146	-1.136646	2.06	-80.44
m1a4vssb0ekkR3kwW7ERLQ	sowerby-bridge	Sowerby Bridge	53.709191	-1.90448	-3.14	-62.57
SMHIrPmDe5wxIWiV4JU77g	chesterfield-canal-drakeholes	Chesterfield Canal, Drakeholes	53.40563	-0.937717	-5.82	55.22
ZaBA4ZddgYm2VfL5YgWYcg	grand-union-canal-braunston	Grand Union Canal, Braunston	52.288829	-1.205545	-11.17	-113.26
VbZiZMFzLQ5K8wK7sErFEg	monmouth-brecon-canal-wales	Monmouth & Brecon Canal, Wales	51.941136	-3.366304	-2.17	-96.33
scz1vOpjGtz0LSDU1ZOpsA	bridgwater-docks	Bridgwater Docks	51.126405	-3.012129	-0.47	132.2
hoJh_j5IwIfppuUxsEOzZw	royal-project-development-center-teen-tok	Royal Project Development Center Teen Tok	18.866704	99.3223	-3.62	153.76
1zumBqBRIqQBluNNVoFomg	office-and-packing-house-royal-project-development-center-nong-hoi	Office and Packing House Royal Project Development Center Nong Hoi	18.923212	98.823354	2.43	122.52
PS_HlJez10SJFLDBhR7XcA	ang-khang-royal-project	Ang Khang Royal Project	19.902423	99.039935	2.7	-179.26
IKsQy5NCbtvHq0OIdDTnKQ	royal-project-development-center-khun-wang	Royal Project Development Center Khun Wang	18.64776	98.527826	4.36	-29.13
dTPx6QimXkSFtn3c4a0R-Q	sub-research-station-khun-huay-hang	Sub- Research Station Khun Huay Hang	18.563336	98.52648	1.23	16.84
cc_rZbw2Aj4uUkmTapYOWw	khob-dong-village	Khob Dong Village	19.927192	99.05344	12.44	96.72
L2wthr0k8Hd0jsxjtnauPQ	the-royal-agricultural-station-inthanon	The Royal Agricultural Station Inthanon	18.543254	98.517456	2.86	-181.87
yZiAci_4TrdGtUM5m-ZxUg	vegetables-royal-project-development-center	Vegetables Royal Project Development Center	18.929016	98.824165	15.27	156.57
Cqezg42A48fx9snFmtxGCQ	rice-terrace-mae-klang-luang	Rice terrace Mae Klang Luang	18.541212	98.549758	-5.33	-99.84
t4iDDe4CTZyCfgis1D49Qw	strawberry-plantation	Strawberry plantation	19.929216	99.034275	14.57	-186.73
N22hcZM5l3QSAV8HRcI-8A	royal-project-foundation-office	Royal Project Foundation Office	18.791336	98.94765	-0.71	125.09
6mJjo0FKbU6-PET0Ddxj6w	highland-fisheries-inthanon	Highland Fisheries Inthanon	18.543814	98.52287	-9.16	-56.47
hD4zorJ0eCTXz5TQPqylpg	khobdong-village-viewpoint	Khobdong Village Viewpoint	19.909033	99.052654	4.05	-165.38
kH9mzNvYfnKHkOjVow4JbA	thai-myanmar-border-viewpoint	Thai ‚Äì Myanmar Border Viewpoint	19.94054	99.04151	6.05	14.33
JwNH17CkwQ_GXgTZAlI5mQ	2000-tea-plantation	2000 Tea Plantation	19.921671	99.040533	3.92	145.84
TInXEB1cThqe9LH4DZAlzQ	buddha-relics-at-doi-angkhang	Buddha Relics at Doi Angkhang	19.900665	99.047852	-7.55	-149.19
5TUHbN65_kuJ4dRChw3uxg	mon-cham-camping	Mon Cham Camping	18.935885	98.822178	9.05	145.13
RAv10Ozq388AAAQphdhEfA	lehmann-toys	Lehmann Toys	41.022391	29.069138	3.99	-189.49
Locc3h5DOeQAAAQphdQEYw	doll-houses	Doll Houses	40.975751	29.070511	13.03	250.31
9J17aXdE6ucAAAQphdYbLQ	space-toys	Space Toys	40.975848	29.070422	5.88	40.58
kHGJF3N4dwMAAAQphdhEhQ	turkish-local-toys	Turkish Local Toys	40.975863	29.07033	11.5	34.57
9z80tIr8HykAAAQphdfUvA	charlie-chaplin-and-teddy-bear	Charlie Chaplin and Teddy Bear	40.975751	29.070511	2.74	134.67
AiM9unylsFPolex4FrjsgQ	cleveland-way-national-trail-scalby-mills-to-filey-brigg	Cleveland Way National Trail, Scalby Mills to Filey Brigg	54.241442	-0.355035	-8.03	336.74
TuE9hmHD8tY-Qi_vyACciA	cleveland-way-national-trail-whitby-to-ravenscar-1	Cleveland Way National Trail, Whitby to Ravenscar	54.428198	-0.533671	-6.42	349.13
IhxrV2CXZBnV_KP8LfnrlA	cleveland-way-national-trail-lord-stones-to-clay-bank	Cleveland Way National Trail, Lord Stones to Clay Bank	54.423087	-1.160846	-2.77	23.01
00EEUsR0NQx0e8_I_u2x2A	cleveland-way-national-trail-ravenscar-to-scalby-mills	Cleveland Way National Trail, Ravenscar to Scalby Mills	54.314119	-0.419581	-8.38	151.06
Ut9dAMlE9pB3Fns2bdga7Q	cleveland-way-national-trail-skinningrove-to-staithes	Cleveland Way National Trail, Skinningrove to Staithes	54.55907	-0.791714	-7.37	86.85
ZUtuFEIgZwLlr8gvGmz1gg	cleveland-way-national-trail-lord-stones-to-clay-bank-2	Cleveland Way National Trail, Lord Stones to Clay Bank	54.424567	-1.140273	-4.15	258.72
yBmJrk2xw6uE1jHkrYFJzA	cleveland-way-national-trail-high-paradise-farm-to-lord-stones-raisdale-1	Cleveland Way National Trail, High Paradise Farm to Lord Stones, Raisdale	54.416269	-1.200632	-14.16	235.11
4U19jZzc0wn5H_PUP4HjEA	cleveland-way-national-trail-whitby-to-ravenscar-2	Cleveland Way National Trail, Whitby to Ravenscar	54.414266	-0.520017	-5.44	280.34
_9fR5NmerNKrhpmsX5D_qg	cleveland-way-national-trail-lord-stones-to-clay-bank-3	Cleveland Way National Trail, Lord Stones to Clay Bank	54.420921	-1.18808	-0.57	307.31
XXQWj31eW7BOuAepZ-Ed1w	cleveland-way-national-trail-high-paradise-farm-to-lord-stones-raisdale	Cleveland Way National Trail, High Paradise Farm to Lord Stones, Raisdale	54.357604	-1.267934	-6.52	124.33
f__WDG-rjyZ__BQn6DBI_g	cleveland-way-national-trail-ravenscar-to-scalby-mills-2	Cleveland Way National Trail, Ravenscar to Scalby Mills	54.35709	-0.448509	-4.03	102.65
EtSQ2fmltGVMs5ByuW0NEQ	cleveland-way-national-trail-ravenscar-to-scalby-mills-1	Cleveland Way National Trail, Ravenscar to Scalby Mills	54.30523	-0.411544	-14.54	68.73
VysKCfZhAwvecyYLNPXfow	cleveland-way-national-trail-staithes-to-whitby	Cleveland Way National Trail, Staithes to Whitby	54.531274	-0.748102	-10.25	337.1
7Gb875BaSXiQqKyCRcrmGA	cleveland-way-national-trail-clay-bank-to-gribdale-gate	Cleveland Way National Trail, Clay Bank to Gribdale Gate	54.452511	-1.063288	-5.78	191.83
rPZMeXkdoGCIrZyP5AjZyA	cleveland-way-national-trail-helmsley-castle	Cleveland Way National Trail, Helmsley Castle	54.24481	-1.063947	-12.96	8.11
LM0Uvx60_kNvZCMssGcPIA	cleveland-way-national-trail-lord-stones-to-clay-bank-1	Cleveland Way National Trail, Lord Stones to Clay Bank	54.423597	-1.152688	3.32	75.37
VgNCrFnpGucxtAB2VV1saA	cleveland-way-national-trail-whitby-to-ravenscar	Cleveland Way National Trail, Whitby to Ravenscar	54.477135	-0.567409	-7.53	312.17
Nap_MT8yBLBfICIiI0vs4Q	cleveland-way-national-trail-skinningrove-to-staithes-1	Cleveland Way National Trail, Skinningrove to Staithes	54.558537	-0.786815	-11.75	266.04
xtOntpU9uvB6k7O0m5lvMg	cleveland-way-national-trail-rievaulx-abbey	Cleveland Way National Trail, Rievaulx Abbey	54.257366	-1.117832	-13.22	62.9
JQ8yR4XcEJ_OYPfonIc2vQ	cleveland-way-national-trail-whitby-abbey	Cleveland Way National Trail, Whitby Abbey	54.48753	-0.607131	-11.84	-17.84
TLC9Ohp4DLYAAAQq11zx1Q	leeyqsun	Leeyqsun	49.042279	-123.643464	-2.28	13.76
-pfXwdaHbRw0/V5uBSeQMhpI/AAAAAAAAAY8/k2wUAhYEmhsh5_XlA_2ZvWhh8rv3OzrggCJkCGAYYCw	hwlumelhtsu	Hwlumelhtsu	48.942813	-123.639621	-6.42	153.19
-Z59uTIYEoVE/V5uBHdoernI/AAAAAAAAAY0/9biqtwli1XMoAygWPoUKgwClkHCheC-7ACJkCGAYYCw	tluqtinus	Tl'uqtinus	49.142239	-123.053288	-3.62	115.76
YrumGAHqZvcAAAQq11zx2g	swuqus	Swuq'us	48.832593	-123.762475	9.7	48.09
FRpXq3iNSe4AAAQq11zx3A	shtthupsum	Shtth'upsum	48.986663	-123.757435	0.0	65.0
qodMxBnWHp4AAAQq11zx2w	ayhus	¡yhus	49.936337	-124.831295	-1.75	-136.85
lAr4rgid_B8AAAQq11zx2Q	teetqe	T'eet'qe'	49.041705	-123.643263	0.74	128.77
Leax00v6ptUAAAQq11zx0w	hweitun	Hw'e'itun	49.011336	-123.577131	-2.55	-84.44
isyP_Fh5Yk4AAAQq11zx1g	hwkwitsum	Hwkwitsum	48.963939	-123.774513	0.0	71.0
QhkdUeaux7QAAAQq11zx0g	yeyumnuts	Ye'yumnuts	48.789589	-123.696305	-4.32	-8.94
2YIfoBQ4gKkAAAQq_8JpzQ	silaqwaulh	Silaqwa'ulh	48.884625	-123.650141	-1.27	-195.64
jnwcpCAEWbgAAAQq11zx1w	kwikwumluhw	Kwi'kwumluhw	49.016849	-123.846621	0.0	351.0
eppPzHuR3r7xTLnew73eSg	aso-ohashi-bridge-minamiaso-village	Aso Ohashi bridge, Minamiaso Village	32.883267	130.990221	4.82	293.48
BxPXx56znKOUwdm0jAwC1Q	kikuchi-gorge	Kikuchi Gorge	33.000888	130.951006	7.9	284.03
J99XQNH-D2gvlE-gct78hQ	kumamoto-castle-2	Kumamoto Castle	32.805619	130.706046	-6.06	346.82
_e64dQrpNl-9ovkze5iR5g	koyo-minamiaso-village	Koyo, Minamiaso Village	32.884334	130.995484	-6.68	245.84
XVqFy-XI-y8L-kxcQioyxA	miyazono-mashiki-town	Miyazono, Mashiki Town	32.789105	130.814244	-12.28	68.96
HFloZ0FCnbKgsYrKsw9R1Q	construction-site-for-makeshift-housing-komori-nishihara-village	Construction Site for Makeshift Housing, Komori, Nishihara Village	32.837991	130.897968	3.44	119.25
oNvdTGev4IclmWwWiCB5Eg	terasako-mashiki-town	Terasako, Mashiki Town	32.790254	130.820012	-7.12	220.76
adacjbWiFVktWsHB-JfGIw	komori-nishihara-village	Komori, Nishihara Village	32.834927	130.909852	-11.82	40.52
MvyH2IGGNWe9i9_DY6s3XQ	kumamoto-city-zoological-and-botanical-gardens	Kumamoto City Zoological and Botanical Gardens	32.77402	130.749108	-5.59	359.56
tYU-vWsuHXcEmJIs4Nw-QA	route-235-mashiki-town	Route 235, Mashiki Town	32.787855	130.818423	8.39	181.27
41nMxmyvZ7qMbHASJtV6Sg	fjra	FjÊra	59.858878	6.358226	-3.73	-137.94
LmxUVHEk5jQhLu6ufAsdcw	taipei-confucius-temple	Taipei Confucius Temple	25.072483	121.515919	0.0	108.09
baj-dCFnprqFm3m-Jc_gdw	art-gallery-of-new-south-wales-1	Art Gallery of New South Wales	-33.868444	151.216739	-4.35	127.45
ce1L0X-PgHsAAAAAAAB4gw	musee-dart-moderne-grand-duc-jean	MusÈe d'Art Moderne Grand-Duc Jean	49.61613	6.138696	-5.61	-29.21
IhCgRerOTKq0SzS4UQK2qA	tehnicki-muzej	Tehnicki Muzej	45.803618	15.965112	-5.457746	282.2117
98lOwJXhN5sAAAQDMaOLfQ	national-palace-museum-1	National Palace Museum	25.101739	121.548796	-1.81	254.56
7eo9DdiRouXLk6U1GD5roQ	fantasilandia	Fantasilandia	-33.459239	-70.66326	-2.8	210.02
AcKpg3xL3JGMEpGLLLqB3A	dalongdong-baoan-temple	Dalongdong Baoan Temple	25.073075	121.515539	0.0	13.75
k6Y4vK1rOIZTdS3OfidFDg	keukenhof	Keukenhof	52.268376	4.543834	0.0	316.54
orJ5ltVvc5TighciiwUxaw	national-gallery-of-australia-1	National Gallery of Australia	-35.300742	149.136032	0.0	63.34
QpPoLxjjoAJGduprMaXm5w	kresimir-cosic-hall	Kre≈°imir ƒÜosiƒá Hall	44.119068	15.244626	-0.9	53.45
JNt0fDOJguGzluD8TlrJiA	acropolis-museum	Acropolis Museum	37.968215	23.728715	0.0	96.46
_tziBh6FXPx9VwKqot-Khg	arc-de-triomphe	Arc de Triomphe	48.873719	2.294068	-12.7	69.65
fFRuX5QWUEISQWxwl8HGuw	gateway-arch-st-louis-missouri	Gateway Arch, St. Louis, Missouri	38.625573	-90.188637	-7.48	103.04
jrRVlXsWV-t2vSdTx95sww	royal-palace-of-amsterdam	Royal Palace of Amsterdam	52.373145	4.891547	1.08	266.6
thVBWkKMGg08eXF_uTYbQg	douro-river	Douro River	41.137551	-8.60977	-0.12	-48.53
yMYs4erx3I33XemWK6QlEQ	rijksmuseum-1	Rijksmuseum	52.358931	4.884881	-7.43	356.82
MxslqCgRUm6l673iLEvvqg	plaza-de-cibeles	Plaza de Cibeles	40.419466	-3.693236	-5.17	139.4
HROoSHW2q3GU1oowzwlUAg	sagrada-familia	Sagrada FamÌlia	41.404191	2.174815	-12.9	205.79
Yzt3wQFRt8QTiTzIq7B8eQ	kirstenbosch-national-botanical-garden	Kirstenbosch National Botanical Garden	-33.98877	18.432949	-8.03	-17.88
6ILq7V78eYKfXGwEPILJIw	big-ben-1	Big Ben	51.500825	-0.12093	-9.82	252.11
yYsyEMYeW8QHoEYRVBhu0Q	esplanade-theatres-on-the-bay	Esplanade - Theatres on the Bay	1.290365	103.854679	-16.26	123.48
P0SUzGcpEEQXGM-v6i0J_g	zooloski-vrt-osijek	Zooloski Vrt Osijek	45.569031	18.666816	0.0	105.08548
HZZEGET8Edx1pKu46PcOMg	museu-da-inconfidencia-1	Museu da InconfidÍncia	-20.385499	-43.503609	-13.28	195.1
XPAF13EigYrQhZe6NsQ7TA	half-moon-island	Half Moon Island	-62.59614	-59.906359	-0.96	277.55
o6IuDXNiIB48JUZcwlNwPQ	vallnord	Vallnord	42.545344	1.473397	0.0	16.529097
JuDuqk8alzBWI-SWy9UwkA	tower-bridge	Tower Bridge	51.506698	-0.074566	-8.95	201.9
ScndNipzZ7yXXeqK0gBUyQ	donbass-arena	Donbass Arena	48.02088	37.809816	0.0	65.35
ju2I5sqJof7rIaJY24wCgQ	arena-lviv-1	Arena Lviv	49.775061	24.027157	0.0	84.58
aBbLse70EvC4_WbWqbIxpA	starogradsko-polje	Starogradsko Polje	43.173977	16.639738	1.09	342.44
ydVs_ymCLcW5hmiKpHHqyw	chernivtsi-national-university	Chernivtsi National University	48.296993	25.924853	-14.12	290.42
YPPVD3uJhTsONBPuQOo_qA	kiev-pechersk-lavra	Kiev Pechersk Lavra	50.43456	30.556908	-12.63	119.33
Hv31sOB4w6IdM-thBnAiZA	cn-tower	CN Tower	43.642181	-79.385013	-39.78	-67.31
17Or9AewJL4cwko3Nzujug	ipanema-1	Ipanema	-22.986788	-43.220332	-6.32	237.72
1QETIxS5QmG0QqDxbfwtXg	solden	Sˆlden	46.94888	10.964252	8.96	300.26
z4aXsc4oWvV3dAc2jXNOUA	taipei-101	Taipei 101	25.032905	121.565764	-51.89	-44.75
lak-tUJZ5e_2KaktD_JgAw	museum-of-islamic-art-doha	Museum of Islamic Art, Doha	25.295564	51.539065	0.0	140.48
aNSmJ3kbP7xwNtEEmLgJiQ	st-cyrils-church-1	St. Cyril's Church	50.48319	30.471943	-8.8	1.48
fIWu03JwcxpLMCsVhWE0NQ	guggenheim-museum	Guggenheim Museum	40.783107	-73.959295	-25.21	120.1
Dm8bpJB_nHdY00vdt-eMtw	metropolitan-museum-of-art	Metropolitan Museum of Art	40.778891	-73.962185	-8.87	297.74
1Nd3dbA3fV13JCAkzkEr0w	ateneum	Ateneum	60.169842	24.943884	9.33	-19.42
ZfT7zKgQA45csq3BtJ3T4A	palacio-de-bellas-artes	Palacio de Bellas Artes	19.435471	-99.14122	9.5	10.45
pQDLtpAbzF9KG4biw7zW4w	notre-dame-cathedral	Notre Dame Cathedral	48.85359	2.347832	-14.74	119.66
